id,date,text
2571,2024-09-04 02:57:08+00:00,"**Так, дуже гучно. Зберігаємо інформаційну тишу.**"
2570,2024-09-04 00:57:53+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА

05:40 Ракетна небезпека

05:45 Кинджал на Львів


04.09.2024, 03:57"
2569,2024-09-04 00:57:43+00:00,Загроза ударних БпЛА
2568,2024-09-02 03:12:49+00:00,"🟢 **Відбій повітряної тривоги!**

02.09.2024, 06:12:45 ⏱️ 1 год. 16 хв."
2567,2024-09-02 01:56:36+00:00,"🔴 **Повітряна тривога❗️**
Загроза ракетних ударів страт авіа ТУ95

02.09.2024, 04:56:34"
2566,2024-08-27 03:56:41+00:00,"🟢 **Відбій повітряної тривоги!**

27.08.2024, 06:56:40 ⏱️ 1 год. 51 хв."
2565,2024-08-27 02:04:52+00:00,"🔴 **Повітряна тривога❗️**
Загроза ракетних ударів

27.08.2024, 05:04"
2564,2024-08-27 01:08:57+00:00,"🟢 **Відбій повітряної тривоги!**

27.08.2024, 04:08:51 ⏱️ 51 хв."
2563,2024-08-27 01:08:53+00:00,"⚠ Увага!
✈ Зафіксовано зліт кількох Ту-95мс з аеродрому Енгельс.
🕓 Орієнтовний час виходу на пускові рубежі – 4.30.
👀 Слідкуйте за нашими повідомленнями та не ігноруйте сигнали повітряної тривоги."
2562,2024-08-27 00:26:01+00:00,2x Кинджали припинили спостерігатися біля Шептицького / Червонограду на Львівщині.
2561,2024-08-27 00:17:51+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К[инджал]

27.08.2024, 03:17"
2560,2024-08-26 08:12:06+00:00,"🟢 **Відбій повітряної тривоги!**

26.08.2024, 11:11:58 ⏱️ 5 год. 1 хв."
2559,2024-08-26 06:49:57+00:00,"Зважаючи, що цілями сьогоднішньої масованої атаки рф були здебільшого об'єкти енергетичної інфраструктури, зокрема на Львівщині, можливі перебої з електропостачанням у Львові та області.  Традиційно рекомендуємо подбати про зарядні для смартфонів, запаси питної та технічної води."
2558,2024-08-26 06:46:04+00:00,"КР чисто, шахеди ще літають сусідніми областями. Тривога триває!"
2557,2024-08-26 06:28:14+00:00,Стрий!
2556,2024-08-26 06:09:06+00:00,Кинджал на Стрийщину!
2555,2024-08-26 06:06:34+00:00,"Стрийщина особливо уважно, основний вектор руху у вашу сторону"
2554,2024-08-26 06:01:30+00:00,"КР на Львівщині, перебувайте в укриттях!"
2553,2024-08-26 05:55:53+00:00,Ймовірність КР на Львів
2552,2024-08-26 05:45:37+00:00,"Група крилатих ракет продовжують рухатися у сусідні західні області (Тернопільщина, Франківщина, Рівенщина. 
Перша КР на Львівщині , курсом на Стрий / Миколаїв."
2551,2024-08-26 03:11:01+00:00,"🔴 **Повітряна тривога❗️**
Ракетна небезпека 

26.08.2024, 06:10:51"
2550,2024-08-19 23:59:32+00:00,"🟢 **Відбій повітряної тривоги!**

20.08.2024, 02:59:23 ⏱️ 50 хв."
2549,2024-08-19 23:09:19+00:00,"🔴 **Повітряна тривога❗️**


20.08.2024, 02:09:18"
2548,2024-08-17 19:53:45+00:00,"⚠️ зліт бортів Ту-95 з аеродрому ""Оленья"". ~~Тривогу очікуємо після 3:00 ночі.~~"
2547,2024-08-13 04:47:39+00:00,"🟢 **Відбій повітряної тривоги!**

13.08.2024, 07:47:33 ⏱️ 26 хв."
2546,2024-08-13 04:21:26+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К[инджал]

13.08.2024, 07:21"
2545,2024-08-08 04:02:50+00:00,"🟢 **Відбій повітряної тривоги!**

08.08.2024, 07:02:47 ⏱️ 40 хв."
2544,2024-08-08 03:22:11+00:00,"🔴 **Повітряна тривога❗️**


08.08.2024, 06:21:56"
2543,2024-08-07 00:10:44+00:00,"🟢 **Відбій повітряної тривоги!**

07.08.2024, 03:10:35 ⏱️ 32 хв."
2542,2024-08-06 23:38:24+00:00,"🔴 **Повітряна тривога❗️**
БпЛА

07.08.2024, 02:38:21"
2541,2024-08-05 15:28:40+00:00,"🟢 **Відбій повітряної тривоги!**

05.08.2024, 18:28:33 ⏱️ 14 хв."
2540,2024-08-05 15:13:59+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К[инджал]

05.08.2024, 18:13"
2539,2024-08-02 08:14:06+00:00,"🟢 **Відбій повітряної тривоги!**

02.08.2024, 11:13:52 ⏱️ 26 хв."
2538,2024-08-02 07:47:39+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К[инджал]

02.08.2024, 10:47"
2537,2024-08-02 07:47:14+00:00,✈️ МіГ-31К[инджал]
2536,2024-07-31 09:41:24+00:00,"🟢 **Відбій повітряної тривоги!**

31.07.2024, 12:41:21 ⏱️ 18 хв."
2535,2024-07-31 09:26:36+00:00,"💥 Бойова робота по ворожих «шахедах» уночі 31 липня 2024 року на південному напрямку!
Дякую за влучність!
➖➖➖➖➖➖➖➖➖➖
🦅 Командувач Повітряних Сил генерал-лейтенант Микола Олещук"
2534,2024-07-31 09:26:16+00:00,"Відео збиття ""шахеда"" на східному напрямку вранці 31 липня 2024 року.
❗️Пам’ятайте, що навіть після ураження ворожі ракети та ударні БпЛА становлять серйозну загрозу!
➖➖➖➖➖➖➖➖➖➖
🦅 Командувач Повітряних Сил генерал-лейтенант Микола Олещук"
2533,2024-07-31 09:26:16+00:00,Трохи краси у стрічку новин.
2532,2024-07-31 09:23:31+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К[инджал] ае Саваслейка

31.07.2024, 12:23:"
2531,2024-07-31 09:23:12+00:00,✈️ МіГ-31К
2529,2024-07-31 00:26:41+00:00,"🟢 **Відбій повітряної тривоги!**

31.07.2024, 03:26:27 ⏱️ 47 хв."
2528,2024-07-30 23:38:56+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К[инджал]

31.07.2024, 02:38"
2527,2024-07-30 17:24:15+00:00,"🟢 **Відбій повітряної тривоги!**

30.07.2024, 20:24:12 ⏱️ 18 хв."
2526,2024-07-30 17:06:23+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

30.07.2024, 20:06"
2525,2024-07-30 17:05:10+00:00,✈️ МіГ-31К
2524,2024-07-25 21:29:00+00:00,"🟢 **Відбій повітряної тривоги!**

26.07.2024, 00:28:55 ⏱️ 17 хв."
2523,2024-07-25 21:11:22+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

26.07.2024, 00:11"
2522,2024-07-25 21:09:25+00:00,✈️ МіГ-31К
2521,2024-07-25 20:04:02+00:00,Наразі все спокійно. Усі Ту-95 здійснюють посадку! Добраніч!
2520,2024-07-25 19:19:03+00:00,"🔮 Нічка ймовірно буде тривожна. Ту-шки у повітрі.
6+ бортів Ту-95 прямують на Енгельс."
2519,2024-07-24 10:11:12+00:00,"🟢 **Відбій повітряної тривоги!**

24.07.2024, 13:11:00 ⏱️ 39 хв."
2518,2024-07-24 09:32:01+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

24.07.2024, 12:31"
2517,2024-07-22 21:22:06+00:00,"🟢 **Відбій повітряної тривоги!**

23.07.2024, 00:21:56 ⏱️ 26 хв."
2516,2024-07-22 20:55:54+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

22.07.2024, 23:55"
2515,2024-07-22 20:55:50+00:00,✈️ МіГ-31К
2514,2024-07-20 18:15:27+00:00,"🔮 Тривожно. 
Зафіксована активність стратегічної авіації ворога. 
Сьогодні вночі або завтра висока ймовірність рекетної атаки."
2513,2024-07-17 20:27:35+00:00,"🟢 **Відбій повітряної тривоги!**

17.07.2024, 23:27:33 ⏱️ 18 хв."
2512,2024-07-17 20:09:13+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

17.07.2024, 23:09"
2511,2024-07-17 18:51:21+00:00,"🟢 **Відбій повітряної тривоги!**

17.07.2024, 21:51:07 ⏱️ 21 хв."
2510,2024-07-17 18:29:19+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

17.07.2024, 21:29"
2509,2024-07-15 05:41:58+00:00,"🟢 **Відбій повітряної тривоги!**

15.07.2024, 08:41:45 ⏱️ 24 хв."
2508,2024-07-15 05:17:15+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

15.07.2024, 08:17"
2507,2024-07-13 08:57:53+00:00,"🟢 **Відбій повітряної тривоги!**

13.07.2024, 11:57:43 ⏱️ 39 хв."
2506,2024-07-13 08:18:42+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

13.07.2024, 11:18"
2505,2024-07-13 08:18:26+00:00,"⚠Увага!
Ракетна небезпека по всій території України! Зліт МіГ-31К з аеродрому Саваслейка."
2504,2024-07-12 18:43:57+00:00,"🟢 **Відбій повітряної тривоги!**

12.07.2024, 21:43:51 ⏱️ 19 хв."
2503,2024-07-12 18:24:36+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

12.07.2024, 21:24"
2502,2024-07-12 18:23:47+00:00,✈️ МіГ-31К
2501,2024-07-11 20:14:37+00:00,"🟢 **Відбій повітряної тривоги!**

11.07.2024, 23:14:31 ⏱️ 25 хв."
2500,2024-07-11 19:49:38+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

11.07.2024, 22:49"
2499,2024-07-11 18:30:03+00:00,"🟢 **Відбій повітряної тривоги!**

11.07.2024, 21:29:56 ⏱️ 44 хв."
2498,2024-07-11 18:03:05+00:00,Старкон на Хмельниччині
2497,2024-07-11 17:45:14+00:00,"🔴 **Повітряна тривога❗️**
**Загроза ракетного удару**
КР через **Київщину** на **Житомирщину → Вінниччину** 

11.07.2024, 20:45"
2496,2024-07-11 14:43:46+00:00,"🟢 **Відбій повітряної тривоги!**

11.07.2024, 17:43:36 ⏱️ 14 хв."
2495,2024-07-11 14:29:19+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

11.07.2024, 17:29"
2494,2024-07-11 14:28:52+00:00,✈️ МіГ-31К
2493,2024-07-11 13:00:11+00:00,"🟢 **Відбій повітряної тривоги!**

11.07.2024, 15:59:58 ⏱️ 28 хв."
2492,2024-07-11 12:31:31+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

11.07.2024, 15:31"
2491,2024-07-10 23:55:03+00:00,"🟢 **Відбій повітряної тривоги!**

11.07.2024, 02:54:55 ⏱️ 1 год. 53 хв."
2490,2024-07-10 22:56:39+00:00,
2489,2024-07-10 22:01:26+00:00,"🔴 **Повітряна тривога❗️**
Шахеди ~ 30 хв

11.07.2024, 01:01:14"
2488,2024-07-10 18:21:28+00:00,"🟢 **Відбій повітряної тривоги!**

10.07.2024, 21:21:17 ⏱️ 25 хв."
2487,2024-07-10 17:55:31+00:00,"🔴 **Повітряна тривога❗️**
Міг-31К

10.07.2024, 20:55:28"
2486,2024-07-09 15:07:10+00:00,У західних областях поки чисто.
2485,2024-07-08 08:35:08+00:00,"🟢 **Відбій повітряної тривоги!**

08.07.2024, 11:34:55 ⏱️ 1 год. 39 хв."
2484,2024-07-08 07:54:04+00:00,"Наразі у нас чисто.

ps: Ракетна небезпека триває до оголошення сигналу відбою."
2483,2024-07-08 07:18:52+00:00,КР Х-101 тримають напрям на західні області →  Рівненщина
2482,2024-07-08 06:59:26+00:00,"Щодо Ту-шок: крилаті ракети Х-101  зайшли через Чернігівщину у південно-західному напрямку → Київщина.

UPD: 10:10
+ дві групи КР Калібр у центральних областях.
+ нова група КР Х-101 на Чернігівщині.
+ вже 2 борти МіГ-31К (Кинджал)"
2481,2024-07-08 06:54:59+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

08.07.2024, 09:54"
2480,2024-07-08 04:42:30+00:00,"🟢 **Відбій повітряної тривоги!**

08.07.2024, 07:42:28 ⏱️ 23 хв."
2479,2024-07-08 04:38:31+00:00,✈️ Зафіксовано зліт 5 бортів Ту-95 з ае Оленья. Ближче 12:00 буде зрозуміло чи бойовий виліт.
2478,2024-07-08 04:18:45+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

08.07.2024, 07:18"
2477,2024-07-08 00:49:07+00:00,"🟢 **Відбій повітряної тривоги!**

08.07.2024, 03:49:01 ⏱️ 1 год. 13 хв."
2476,2024-07-07 23:36:09+00:00,"🔴 **Повітряна тривога❗️**
Загроза ракетного удару!
Перша група крилатих ракет заходять через Чернігівщину, друга — через Сумщину. Напрямок південно-західний → Київ.

Для Львівщини КР Х-101 становитимуть небезпеку не раніше 3:00.

08.07.2024, 02:35"
2475,2024-07-07 19:52:57+00:00,"⚠️ Зафіксовано зліт 4 бортів Ту-95 (ае Оленья).
Орієнтовний час оголошення ракетної небезпеки – після 3 ночі."
2474,2024-07-06 04:47:55+00:00,"🟢 **Відбій повітряної тривоги!**

06.07.2024, 07:47:54 ⏱️ 25 хв."
2473,2024-07-06 04:21:57+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

06.07.2024, 07:21"
2472,2024-07-04 21:10:46+00:00,"🟢 **Відбій повітряної тривоги!**

05.07.2024, 00:10:31 ⏱️ 27 хв."
2471,2024-07-04 20:43:05+00:00,"🔴 **Повітряна тривога❗️**


04.07.2024, 23:43:01"
2470,2024-07-02 14:08:12+00:00,"🟢 **Відбій повітряної тривоги!**

02.07.2024, 17:08:06 ⏱️ 37 хв."
2469,2024-07-02 13:30:29+00:00,"🔴 **Повітряна тривога❗️**
✈️ МіГ-31К

02.07.2024, 16:30"
2468,2024-07-01 20:30:02+00:00,"🟢 **Відбій повітряної тривоги!**

01.07.2024, 23:29:57 ⏱️ 20 хв."
2467,2024-07-01 20:09:43+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

01.07.2024, 23:09:39"
2466,2024-07-01 14:18:47+00:00,"🟢 **Відбій повітряної тривоги!**

01.07.2024, 17:18:38 ⏱️ 50 хв."
2465,2024-07-01 13:28:35+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

01.07.2024, 16:28"
2463,2024-06-29 07:32:09+00:00,"🟢 **Відбій повітряної тривоги!**

29.06.2024, 10:31:56 ⏱️ 35 хв."
2462,2024-06-29 06:56:53+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

29.06.2024, 09:56"
2461,2024-06-27 00:45:29+00:00,"🟢 **Відбій повітряної тривоги!**

27.06.2024, 03:45:20 ⏱️ 1 год. 30 хв."
2460,2024-06-26 23:14:53+00:00,"🔴 **Повітряна тривога❗️**
Калібри та Шахеди

27.06.2024, 02:14:42"
2459,2024-06-25 15:08:46+00:00,"🟢 **Відбій повітряної тривоги!**

25.06.2024, 18:08:37 ⏱️ 46 хв."
2458,2024-06-25 14:22:40+00:00,"🔴 **Повітряна тривога❗️**


25.06.2024, 17:22:27"
2457,2024-06-24 19:34:42+00:00,"🟢 **Відбій повітряної тривоги!**

24.06.2024, 22:34:37 ⏱️ 15 хв."
2456,2024-06-24 19:19:15+00:00,"🔴 **Повітряна тривога❗️**
Зліт МіГ-31К ае Саваслейка

24.06.2024, 22:19:09"
2455,2024-06-24 19:07:32+00:00,"🟢 **Відбій повітряної тривоги!**

24.06.2024, 22:07:28 ⏱️ 21 хв."
2454,2024-06-24 18:45:42+00:00,"🔴 **Повітряна тривога❗️**
Зліт МіГ-31К ае Саваслейка

24.06.2024, 21:45:41"
2453,2024-06-24 17:53:26+00:00,"🟢 **Відбій повітряної тривоги!**

24.06.2024, 20:53:18 ⏱️ 38 хв."
2452,2024-06-24 17:14:56+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

24.06.2024, 20:14"
2451,2024-06-23 02:42:11+00:00,"🟢 **Відбій повітряної тривоги!**

23.06.2024, 05:42:04 ⏱️ 22 хв."
2450,2024-06-23 02:19:57+00:00,"🔴 **Повітряна тривога❗️**
Калібри. Загроза ракетних ударів

23.06.2024, 05:19:47"
2449,2024-06-22 02:04:20+00:00,"🟢 **Відбій повітряної тривоги!**

22.06.2024, 05:04:09 ⏱️ 2 год. 8 хв."
2448,2024-06-22 01:27:18+00:00,"Стрийщина, будьмо уважні. 
КР у сусідніх областях."
2447,2024-06-22 00:38:34+00:00,"Виглядає на комбіновану атаку на західні області. 
Група шахедів  у західних областях. 
Крилаті ракети із Ту-шок тримають курс на захід. 
З моря були пуски Калібрів.
Очікуємо ще зльоти МіГів."
2446,2024-06-21 23:56:11+00:00,"🔴 **Повітряна тривога❗️**
Загроза ракетного удару.

22.06.2024, 02:55:57"
2445,2024-06-21 23:25:00+00:00,"Попередньо здійснено пуски ракет Х-101/55 з Ту-95 районі Енгельса.
Оголошення повітряних тривог очікуємо о 3:00 – 3:30."
2444,2024-06-21 21:04:57+00:00,"🟢 **Відбій повітряної тривоги!**

22.06.2024, 00:04:51 ⏱️ 25 хв."
2443,2024-06-21 20:39:39+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

21.06.2024, 23:39:32"
2442,2024-06-21 20:38:43+00:00,✈️ Зліт МіГ-31К
2441,2024-06-21 20:22:43+00:00,"🔮 Тривожно.  Виліт стратавіа Ту-95. 
Крилаті ракети становитимуть загрозу не раніше 03:00 ночі."
2440,2024-06-21 17:36:22+00:00,"🟢 **Відбій повітряної тривоги!**

21.06.2024, 20:36:11 ⏱️ 16 хв."
2439,2024-06-21 17:19:30+00:00,"🔴 **Повітряна тривога❗️**


21.06.2024, 20:19:19"
2438,2024-06-21 17:18:28+00:00,✈️ Зліт МіГ-31К
2437,2024-06-21 11:25:13+00:00,"🟢 **Відбій повітряної тривоги!**

21.06.2024, 14:24:59 ⏱️ 25 хв."
2436,2024-06-21 10:59:12+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

21.06.2024, 13:59"
2435,2024-06-20 11:21:00+00:00,"🟢 **Відбій повітряної тривоги!**

20.06.2024, 14:20:56 ⏱️ 31 хв."
2434,2024-06-20 10:49:33+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

20.06.2024, 13:49:22"
2433,2024-06-20 06:02:46+00:00,"Цієї ночі, пролетівши 4 бортами стратегічної авіації Ту-95 МС понад 1800 кілометрів від Мурманської до Саратовської області (район Каспію), ворогу вдалось здійснити пуски лише чотирьох (!) ракет, які досягли повітряного простору України. 

Усі 4 крилаті ракети Х-101/Х-555 були успішно ліквідовані Повітряними Силами. Загроза для західних областей не справдилась."
2432,2024-06-19 19:30:35+00:00,"⚠Увага!
✈Зафіксовано активність 4-х бортів Ту-95МС з аеродрому ""Оленья"" (Мурманська область), що здійснюють політ у південно-східному напрямку.

У разі ракетної загрози та пусків крилатих ракет повідомимо додатково. Не ігноруйте сигнали повітряної тривоги!"
2431,2024-06-19 19:27:18+00:00,"🔮 Тривожно. Минулі дні Ту-95 тренувались, сьогодні очікуємо бойовий виліт. Тривога не раніше 3:30 ночі."
2430,2024-06-19 14:52:11+00:00,"🟢 **Відбій повітряної тривоги!**

19.06.2024, 17:52:06 ⏱️ 35 хв."
2429,2024-06-19 14:16:49+00:00,"🔴 **Повітряна тривога❗️**


19.06.2024, 17:16:39"
2428,2024-06-19 14:14:40+00:00,✈️ Зліт МіГ-31К
2427,2024-06-19 02:24:49+00:00,"🟢 **Відбій повітряної тривоги!**

19.06.2024, 05:24:47 ⏱️ 57 хв."
2426,2024-06-19 01:29:30+00:00,"Мопед з Тернопільщини, крайній."
2425,2024-06-19 01:27:52+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА

19.06.2024, 04:27"
2424,2024-06-19 01:18:53+00:00,"Влучання в Малехові, Львівська громада. 
Відомо про одного пораненого чоловіка-охоронця, 70 років.  Стан середньої важкості. 
Його госпіталізувала швидка."
2423,2024-06-19 00:41:41+00:00,Штири мопеди до Львова летіли – не долетіли
2422,2024-06-19 00:35:39+00:00,"🟢 **Відбій повітряної тривоги!**

19.06.2024, 03:35:39 ⏱️ 1 год. 2 хв."
2421,2024-06-18 23:32:44+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА

19.06.2024, 02:32:44"
2420,2024-06-15 06:38:50+00:00,"🟢 **Відбій повітряної тривоги!**

15.06.2024, 09:38:49 ⏱️ 16 хв."
2419,2024-06-15 06:22:23+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

15.06.2024, 09:22"
2418,2024-06-14 23:44:33+00:00,"🟢 **Відбій повітряної тривоги!**

15.06.2024, 02:44:24 ⏱️ 30 хв."
2417,2024-06-14 23:14:19+00:00,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К з аеродрому Саваслейка (Нижньогородська область)."
2416,2024-06-14 23:14:07+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

15.06.2024, 02:14"
2415,2024-06-14 12:11:53+00:00,"🟢 **Відбій повітряної тривоги!**

14.06.2024, 15:11:51 ⏱️ 21 хв."
2414,2024-06-14 11:50:54+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

14.06.2024, 14:50"
2413,2024-06-14 07:43:46+00:00,"🟢 **Відбій повітряної тривоги!**

14.06.2024, 10:43:36 ⏱️ 25 хв."
2412,2024-06-14 07:27:34+00:00,"Попередньо чисто. 
Чекаємо відбою."
2411,2024-06-14 07:23:20+00:00,"⚠ Увага!
🚀 Ракетна небезпека по всій території України!"
2410,2024-06-14 07:22:21+00:00,Також з півночі кинджал / балістика на Київщину.
2409,2024-06-14 07:18:29+00:00,"🔴 **Повітряна тривога❗️**
Кинджал / балістика на Хмельниччину!

14.06.2024, 10:18:19"
2408,2024-06-14 03:47:45+00:00,"🟢 **Відбій повітряної тривоги!**

14.06.2024, 06:47:37 ⏱️ 44 хв."
2407,2024-06-14 03:02:55+00:00,"🔴 **Повітряна тривога❗️**
МіГ-31К пуски Кинджалів

14.06.2024, 06:02:53"
2406,2024-06-14 01:44:11+00:00,"🟢 **Відбій повітряної тривоги!**

14.06.2024, 04:44:06 ⏱️ 1 год. 39 хв."
2405,2024-06-14 00:05:05+00:00,"🔴 **Повітряна тривога❗️**
Ракетна небезпека 

14.06.2024, 03:04:55"
2404,2024-06-13 20:13:50+00:00,"**🤬 Зліт групи Ту-95мс з аеродрому ""Оленья"". **Очікується оголошення тривоги після 3:30."
2403,2024-06-12 03:48:00+00:00,"🟢 **Відбій повітряної тривоги!**

12.06.2024, 06:47:51 ⏱️ 32 хв."
2402,2024-06-12 03:15:55+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

12.06.2024, 06:15:44"
2401,2024-06-12 01:45:43+00:00,"🟢 **Відбій повітряної тривоги!**

12.06.2024, 04:45:40 ⏱️ 1 год. 20 хв."
2400,2024-06-12 00:27:50+00:00,"UPD: Київщина
Ракети на Сумщині! Курс - західний! ~~Ймовірно Львівщина.~~"
2399,2024-06-12 00:25:24+00:00,"🔴 **Повітряна тривога❗️**
Небезпека ракетного удару КР ТУ-95МС

12.06.2024, 03:25:16"
2398,2024-06-07 01:55:27+00:00,"🟢 **Відбій повітряної тривоги!**

07.06.2024, 04:55:26 ⏱️ 1 год. 31 хв."
2397,2024-06-07 00:23:42+00:00,"🔴 **Повітряна тривога❗️**


07.06.2024, 03:23:36"
2396,2024-06-06 21:18:55+00:00,"Активність Ту-95.
Ймовірний початок тривоги після 3:30."
2395,2024-06-05 13:10:19+00:00,"🟢 **Відбій повітряної тривоги!**

05.06.2024, 16:10:16 ⏱️ 33 хв."
2394,2024-06-05 12:36:42+00:00,"🔴 **Повітряна тривога❗️**


05.06.2024, 15:36:32"
2393,2024-06-05 10:39:57+00:00,"🟢 **Відбій повітряної тривоги!**

05.06.2024, 13:39:54 ⏱️ 18 хв."
2392,2024-06-05 10:21:42+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

05.06.2024, 13:21:34"
2391,2024-06-05 04:42:56+00:00,"🟢 **Відбій повітряної тривоги!**

05.06.2024, 07:42:46 ⏱️ 28 хв."
2390,2024-06-05 04:14:33+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

05.06.2024, 07:14:30"
2389,2024-06-04 19:16:04+00:00,"🟢 **Відбій повітряної тривоги!**

04.06.2024, 22:15:59 ⏱️ 29 хв."
2388,2024-06-04 18:46:50+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

04.06.2024, 21:46"
2387,2024-06-01 10:21:26+00:00,"**Цієї ночі підрозділи Повітряного командування «Захід» знищили над Львівською областю 16 крилатих ракет Х-101/Х-555 та «Калібр» і 4 ударних БпЛА типу «Shahed-131/136».

Величезна вдячність за таку потужну бойову роботу. Слава!**"
2386,2024-06-01 05:56:02+00:00,"⚡️ ЗБИТО 35 РАКЕТ ТА 46 УДАРНИХ БПЛА
➖➖➖➖➖➖➖➖➖➖
У ніч на 1 червня 2024 року російські окупанти завдали потужного ракетно-авіаційного удару по об’єктах критичної інфраструктури в різних регіонах України, застосувавши ракети повітряного, морського та наземного базування, а також ударні БпЛА типу «Shahed».

❗️ Усього ворог випустив 53 ракети різних типів та 47 ударних БпЛА:
- 35 крилатих ракет Х-101/Х-555 із літаків стратегічної авіації Ту-95 МС (район пусків – Саратовська обл., повітряний простір над акваторією Каспійського моря – рф.);
- 4 балістичні ракети «Іскандер-М» (із Криму);
- 1 крилату ракету «Іскандер-К» (із Криму);
- 10 крилатих ракет «Калібр» (із північно-східної частини акваторії Чорного моря);
- 3 керовані авіаційні ракети Х-59/Х-69 (із повітряного простору ТОТ Запорізької області);
- 47 ударних БпЛА типу «Shahed-131/136» (район пусків Приморсько-Ахтарськ – рф).

💥 До відбиття повітряного нападу противника залучено винищувальну авіацію, зенітні ракетні підрозділи Повітряних Сил, мобільні вогневі групи та засоби радіоелектронної боротьби Сил оборони України.

🔥 В результаті протиповітряного бою збито 81 повітряну ціль:
- 30 крилатих ракет Х-101/Х-555;
- 4 крилаті ракети «Калібр»;
- 1 крилату ракету «Іскандер-К»; 
- 46 ударних БпЛА типу «Shahed-131/136».

Російські терористи не полишають намірів знищити паливно-енергетичний сектор держави. Повітряні Сили та Сили оборони України роблять усе можливе, аби ворог не досяг своїх цілей на кожній ділянці фронту.
Дякую усім підрозділам протиповітряної оборони, хто уночі відбивав ракетний удар.

🇺🇦 Тримаймо стрій і разом – до перемоги!
➖➖➖➖➖➖➖➖➖➖
🇺🇦 Командувач Повітряних Сил генерал-лейтенант Микола Олещук"
2385,2024-06-01 05:55:29+00:00,"🟢 **Відбій повітряної тривоги!**

01.06.2024, 08:55:24 ⏱️ 15 хв."
2384,2024-06-01 05:39:36+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

01.06.2024, 08:39"
2383,2024-06-01 03:10:55+00:00,"🟢 **Відбій повітряної тривоги!**

01.06.2024, 06:10:49 ⏱️ 2 год. 41 хв."
2382,2024-06-01 01:56:03+00:00,Залишки КР – Стрий  / Бурштин
2381,2024-06-01 01:45:01+00:00,"Ракети у напрямку Львова!
Перебувайте в укриттях."
2380,2024-06-01 01:37:58+00:00,"Маневри груп КР на Закарпатті, Франківщині, Тернопільщині, Львівщині з кінцевим курсом на Стрийщину + ймовірно Бурштин."
2379,2024-06-01 01:31:23+00:00,"Калібри + Х-101  з ТУ-95 синхронізувались у повітряному просторі Львівщини та сусідніх областей. 

Будьмо уважні! 
Стрийщина!"
2377,2024-06-01 00:30:34+00:00,Пуски Калібрів з Моря. Нічка буде комбінована.
2376,2024-06-01 00:29:44+00:00,"🔴 **Повітряна тривога❗️**


01.06.2024, 03:29:34"
